"tax_id","vers","ocp","tcp.hk","tcp.hhk","tcp.rr","tcp.hrr","tcp.other","tcp.chemotaxis","ecf","other","majormodes_total","chemotaxis.mcp","chemotaxis.chew","chemotaxis.chea","chemotaxis.cher","chemotaxis.cheb","chemotaxis.checx","chemotaxis.chev","chemotaxis.ched","chemotaxis.chez","chemotaxis.other","chemotaxis_total","genome_size","species_tax_id","species","genus","family","order","class","phylum","superkingdom"
1052684,"GCF_000237325.1",370,66,7,66,1,1,NA,24,25,594,24,2,1,2,1,3,NA,1,NA,NA,34,6231122,1406,"Paenibacillus polymyxa","Paenibacillus","Paenibacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1091494,"GCF_000968535.2",137,35,12,65,3,1,NA,4,24,316,10,6,3,3,9,NA,1,2,1,NA,35,4796711,271065,"Methylomicrobium alcaliphilum","Methylomicrobium","Methylococcaceae","Methylococcales","Gammaproteobacteria","Proteobacteria","Bacteria"
1127134,"GCF_000284035.1",496,37,NA,34,NA,3,NA,34,29,634,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,6194645,135487,"Nocardia cyriacigeorgica","Nocardia","Nocardiaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1150469,"GCF_000284415.1",164,40,15,55,1,4,NA,4,31,401,66,5,4,4,5,NA,NA,2,1,NA,87,3876289,1084,"Pararhodospirillum photometricum","Pararhodospirillum","Rhodospirillaceae","Rhodospirillales","Alphaproteobacteria","Proteobacteria","Bacteria"
100901,"GCF_000306885.1",2,NA,1,1,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,957990,100901,"Wolbachia endosymbiont of Onchocerca ochengi","Wolbachia","Anaplasmataceae","Rickettsiales","Alphaproteobacteria","Proteobacteria","Bacteria"
1146883,"GCF_000284015.1",256,34,2,41,NA,1,NA,13,24,380,3,1,1,2,1,NA,NA,NA,NA,1,9,4875340,138336,"Blastococcus saxobsidens","Blastococcus","Geodermatophilaceae","Geodermatophilales","Actinobacteria","Actinobacteria","Bacteria"
1160721,"GCF_000723465.1",120,21,1,21,NA,1,NA,21,15,207,1,2,1,1,1,NA,NA,NA,NA,1,7,2968500,1160721,"Ruminococcus bicirculans","Ruminococcus","Ruminococcaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
1163748,"GCF_000284615.1",202,33,10,57,1,4,NA,9,20,372,23,4,2,2,2,NA,2,NA,1,NA,36,3989480,2743,"Marinobacter hydrocarbonoclasticus","Marinobacter","Alteromonadaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
754345,"GCF_001460855.1",66,3,1,5,NA,NA,NA,3,7,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2337633,715,"Actinobacillus pleuropneumoniae","Actinobacillus","Pasteurellaceae","Pasteurellales","Gammaproteobacteria","Proteobacteria","Bacteria"
98804,"GCF_900016785.1",3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,430464,9,"Buchnera aphidicola","Buchnera","Erwiniaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1423778,"GCF_001434315.1",103,9,NA,9,NA,NA,NA,2,15,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1832229,293371,"Lactobacillus oligofermentans","Lactobacillus","Lactobacillaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
1209989,"GCF_000328765.2",123,18,NA,19,NA,1,NA,11,26,222,13,1,1,2,1,4,1,1,NA,NA,24,2761252,499229,"Tepidanaerobacter acetatoxydans","Tepidanaerobacter","Thermoanaerobacteraceae","Thermoanaerobacterales","Clostridia","Firmicutes","Bacteria"
1619313,"GCF_001517405.1",262,20,8,34,NA,NA,NA,4,15,372,23,1,1,1,1,NA,1,NA,1,NA,29,4481256,1619313,"Erwinia gerundensis","Erwinia","Erwiniaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1673428,"GCF_900090055.1",48,NA,NA,NA,NA,NA,NA,NA,10,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1878916,1673428,"Cuniculiplasma divulgatum","Cuniculiplasma","Cuniculiplasmataceae","Thermoplasmatales","Thermoplasmata","Euryarchaeota","Archaea"
1033806,"GCF_000470655.1",113,16,NA,9,7,1,NA,1,25,188,6,2,1,1,1,4,NA,1,NA,NA,16,3146160,430914,"Halorhabdus tiamatea","Halorhabdus","Haloarculaceae","Halobacteriales","Halobacteria","Euryarchaeota","Archaea"
86622,"GCF_900036045.1",51,13,NA,5,1,NA,NA,NA,20,99,2,2,1,1,1,1,NA,1,NA,NA,9,2859299,86622,"Methanoculleus sp. MAB1","Methanoculleus","Methanomicrobiaceae","Methanomicrobiales","Methanomicrobia","Euryarchaeota","Archaea"
1664069,"GCF_900093775.1",282,39,NA,36,NA,1,NA,14,15,405,9,2,1,1,1,2,1,1,NA,NA,18,4607442,1664069,"Bacillus glycinifermentans","Bacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
1835721,"GCF_900090215.1",3,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,298471,1835721,"secondary endosymbiont of Trabutina mannipara",NA,"Enterobacteriaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1851544,"GCF_900089455.2",338,32,7,36,2,2,NA,31,12,484,16,1,1,2,2,NA,NA,1,1,NA,24,4848101,1851544,"Orrella dioscoreae","Orrella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
1805714,"GCF_900155415.1",142,18,3,21,NA,1,NA,14,16,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2560186,1805714,"Christensenella massiliensis","Christensenella","Christensenellaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
1298593,"GCF_000355675.1",176,26,12,40,2,1,NA,7,14,316,19,5,3,3,3,NA,2,1,1,1,38,3920328,187493,"Thalassolituus oleivorans","Thalassolituus","Oceanospirillaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria"
1293501,"GCF_000367725.2",33,3,4,8,NA,1,NA,NA,6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1995457,777,"Coxiella burnetii","Coxiella","Coxiellaceae","Legionellales","Gammaproteobacteria","Proteobacteria","Bacteria"
1642647,"GCF_900095135.1",100,11,20,17,NA,NA,NA,38,12,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4414963,1642647,"Proteiniphilum saccharofermentans","Proteiniphilum","Dysgonamonadaceae","Bacteroidales","Bacteroidia","Bacteroidetes","Bacteria"
1679444,"GCF_900097105.1",37,4,NA,4,NA,NA,NA,6,5,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3074078,1679444,"Akkermansia glycaniphila","Akkermansia","Akkermansiaceae","Verrucomicrobiales","Verrucomicrobiae","Verrucomicrobia","Bacteria"
233413,"GCF_000195835.2",189,14,NA,14,NA,6,NA,10,19,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4349904,1765,"Mycobacterium bovis","Mycobacterium","Mycobacteriaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1852374,"GCF_900120165.1",53,10,NA,12,NA,NA,NA,1,6,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1741785,1852374,"Ezakiella massiliensis","Ezakiella",NA,NA,"Tissierellia","Firmicutes","Bacteria"
1870984,"GCF_900128415.1",89,14,NA,15,NA,NA,NA,6,8,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2080215,1870984,"Anaerococcus mediterraneensis","Anaerococcus","Peptoniphilaceae","Tissierellales","Tissierellia","Firmicutes","Bacteria"
1318466,"GCF_000968055.1",59,6,NA,7,NA,NA,NA,1,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1554229,38986,"Acholeplasma palmae","Acholeplasma","Acholeplasmataceae","Acholeplasmatales","Mollicutes","Tenericutes","Bacteria"
1349785,"GCF_000509405.1",56,13,NA,24,NA,NA,NA,11,17,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3225035,107401,"Tenacibaculum maritimum","Tenacibaculum","Flavobacteriaceae","Flavobacteriales","Flavobacteriia","Bacteroidetes","Bacteria"
83559,"GCF_900169085.1",10,1,NA,1,NA,NA,NA,NA,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1083283,83559,"Chlamydia suis","Chlamydia","Chlamydiaceae","Chlamydiales","Chlamydiia","Chlamydiae","Bacteria"
1871021,"GCF_900120345.1",209,46,NA,39,NA,NA,NA,21,15,331,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3500754,1871021,"Lachnoclostridium phocaeense","Lachnoclostridium","Lachnospiraceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
1871025,"GCF_900120375.1",82,8,NA,9,NA,NA,NA,1,8,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1864878,1871025,"Ndongobacter massiliensis","Ndongobacter",NA,NA,NA,"Firmicutes","Bacteria"
1325564,"GCF_900169565.1",67,32,12,81,6,1,NA,24,38,269,1,3,1,NA,3,NA,NA,NA,NA,NA,8,4084817,1325564,"Nitrospira japonica","Nitrospira","Nitrospiraceae","Nitrospirales","Nitrospira","Nitrospirae","Bacteria"
1702287,"GCF_900155405.1",39,3,NA,3,NA,NA,NA,3,9,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1360589,1702287,"Negativicoccus massiliensis","Negativicoccus","Veillonellaceae","Veillonellales","Negativicutes","Firmicutes","Bacteria"
1028800,"GCF_000731315.1",480,38,14,56,3,1,NA,17,25,675,28,5,2,2,2,NA,NA,2,NA,NA,41,6455027,399,"Neorhizobium galegae","Neorhizobium","Rhizobiaceae","Rhizobiales","Alphaproteobacteria","Proteobacteria","Bacteria"
1986204,"GCF_900184705.1",54,8,NA,7,NA,NA,NA,7,9,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2574431,1986204,"Brevefilum fermentans","Brevefilum","Anaerolineaceae","Anaerolineales","Anaerolineae","Chloroflexi","Bacteria"
1944646,"GCF_900169485.1",31,10,NA,8,NA,NA,NA,NA,9,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1447956,1944646,"Phoenicibacter massiliensis","Phoenicibacter","Eggerthellaceae","Eggerthellales","Coriobacteriia","Actinobacteria","Bacteria"
1841863,"GCF_900170005.1",315,30,4,30,NA,2,NA,16,16,415,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,3948172,1841863,"Gordonibacter massiliensis","Gordonibacter","Eggerthellaceae","Eggerthellales","Coriobacteriia","Actinobacteria","Bacteria"
2016361,"GCF_900198835.1",64,NA,NA,1,NA,NA,NA,NA,7,87,8,1,1,1,1,2,NA,1,NA,NA,15,2155760,2016361,"Thermococcus sp. EXT12c","Thermococcus","Thermococcaceae","Thermococcales","Thermococci","Euryarchaeota","Archaea"
299766,"GCF_001729725.1",308,23,4,33,NA,1,NA,3,22,420,15,2,2,2,2,NA,1,NA,2,NA,26,4782480,158836,"Enterobacter hormaechei","Enterobacter","Enterobacteriaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1351755,"GCF_900168365.1",106,28,NA,22,NA,NA,NA,7,16,195,8,2,1,1,1,2,NA,1,NA,NA,16,2887451,46867,"Clostridium chauvoei","Clostridium","Clostridiaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
1349767,"GCF_000723165.1",334,57,16,82,4,5,NA,17,16,584,27,7,4,5,4,1,1,2,2,NA,53,5949001,55508,"Janthinobacterium agaricidamnosum","Janthinobacterium","Oxalobacteraceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
1379702,"GCF_000499765.1",63,16,NA,10,4,NA,NA,NA,9,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2029766,1379702,"Methanobacterium sp. MB1","Methanobacterium","Methanobacteriaceae","Methanobacteriales","Methanobacteria","Euryarchaeota","Archaea"
1430440,"GCF_000513295.1",180,69,23,98,7,5,NA,7,32,500,52,5,4,4,8,1,NA,1,4,NA,79,4365796,55518,"Magnetospirillum gryphiswaldense","Magnetospirillum","Rhodospirillaceae","Rhodospirillales","Alphaproteobacteria","Proteobacteria","Bacteria"
1407499,"GCF_001488575.1",131,17,NA,12,5,NA,NA,NA,46,228,9,2,1,1,1,2,NA,1,NA,NA,17,3130345,1407499,"Halobacterium hubeiense","Halobacterium","Halobacteriaceae","Halobacteriales","Halobacteria","Euryarchaeota","Archaea"
1437823,"GCF_000953355.1",160,11,3,16,NA,NA,NA,3,15,215,2,1,1,1,1,NA,NA,NA,1,NA,7,4586662,628,"Xenorhabdus nematophila","Xenorhabdus","Morganellaceae","Enterobacterales","Gammaproteobacteria","Proteobacteria","Bacteria"
1433126,"GCF_000723505.1",96,5,1,8,NA,NA,NA,8,3,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3149227,1433126,"Mucinivorans hirudinis","Mucinivorans","Rikenellaceae","Bacteroidales","Bacteroidia","Bacteroidetes","Bacteria"
1131442,"GCF_000723425.2",294,19,1,16,NA,8,NA,15,23,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6450522,1781,"Mycobacterium marinum","Mycobacterium","Mycobacteriaceae","Corynebacteriales","Actinobacteria","Actinobacteria","Bacteria"
1437824,"GCF_000612685.1",232,17,3,23,NA,2,NA,8,16,330,23,1,1,1,1,NA,1,NA,1,NA,29,3952818,75697,"Castellaniella defragrans","Castellaniella","Alcaligenaceae","Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
1234679,"GCF_000317975.2",239,28,NA,30,NA,1,NA,4,30,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3650416,2751,"Carnobacterium maltaromaticum","Carnobacterium","Carnobacteriaceae","Lactobacillales","Bacilli","Firmicutes","Bacteria"
1246955,"GCF_000328725.1",9,NA,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,998123,171284,"Mycoplasma cynos","Mycoplasma","Mycoplasmataceae","Mycoplasmatales","Mollicutes","Tenericutes","Bacteria"
32019,"GCF_900065885.1",38,13,1,17,NA,1,NA,NA,13,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2041094,196,"Campylobacter fetus","Campylobacter","Campylobacteraceae","Campylobacterales","Epsilonproteobacteria","Proteobacteria","Bacteria"
888057,"GCF_000185305.1",54,2,1,4,NA,NA,NA,2,6,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2012010,739,"Aggregatibacter segnis","Aggregatibacter","Pasteurellaceae","Pasteurellales","Gammaproteobacteria","Proteobacteria","Bacteria"
1156937,"GCF_000953475.1",26,8,NA,12,NA,NA,NA,3,10,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2476671,591154,"Methylacidiphilum fumariolicum","Methylacidiphilum","Methylacidiphilaceae","Methylacidiphilales","Methylacidiphilae","Verrucomicrobia","Bacteria"
1212491,"GCF_000953135.1",103,9,7,17,2,1,NA,2,12,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4434890,96230,"Legionella fallonii","Legionella","Legionellaceae","Legionellales","Gammaproteobacteria","Proteobacteria","Bacteria"
389348,"GCF_001499655.1",31,10,NA,7,NA,NA,NA,NA,9,68,3,3,2,1,2,NA,NA,NA,NA,NA,11,3030375,389348,"Candidatus Protochlamydia naegleriophila","Candidatus Protochlamydia","Parachlamydiaceae","Parachlamydiales","Chlamydiia","Chlamydiae","Bacteria"
272635,"GCF_000195875.1",7,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,963879,2107,"Mycoplasma pulmonis","Mycoplasma","Mycoplasmataceae","Mycoplasmatales","Mollicutes","Tenericutes","Bacteria"
243232,"GCF_000091665.1",46,NA,NA,NA,NA,NA,NA,NA,4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1739927,2190,"Methanocaldococcus jannaschii","Methanocaldococcus","Methanocaldococcaceae","Methanococcales","Methanococci","Euryarchaeota","Archaea"
269797,"GCF_000195895.1",83,26,1,10,1,NA,NA,NA,42,170,1,1,1,1,2,NA,NA,1,NA,NA,7,4873766,2208,"Methanosarcina barkeri","Methanosarcina","Methanosarcinaceae","Methanosarcinales","Methanomicrobia","Euryarchaeota","Archaea"
272569,"GCF_000011085.1",173,38,NA,23,20,NA,NA,NA,52,333,17,2,1,1,1,4,NA,1,NA,NA,27,4274642,2238,"Haloarcula marismortui","Haloarcula","Haloarculaceae","Halobacteriales","Halobacteria","Euryarchaeota","Archaea"
478009,"GCF_000069025.1",99,11,NA,5,1,1,NA,NA,26,170,18,2,1,1,1,3,NA,1,NA,NA,27,2668776,2242,"Halobacterium salinarum","Halobacterium","Halobacteriaceae","Halobacteriales","Halobacteria","Euryarchaeota","Archaea"
272632,"GCF_000011445.1",11,NA,NA,NA,NA,NA,NA,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1211703,2102,"Mycoplasma mycoides","Mycoplasma","Mycoplasmataceae","Mycoplasmatales","Mollicutes","Tenericutes","Bacteria"
264731,"GCF_000025925.1",80,35,9,13,1,5,NA,12,15,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3619559,839,"Prevotella ruminicola","Prevotella","Prevotellaceae","Bacteroidales","Bacteroidia","Bacteroidetes","Bacteria"
263820,"GCF_000008265.1",44,NA,NA,NA,NA,NA,NA,NA,7,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1545895,82076,"Picrophilus torridus","Picrophilus","Picrophilaceae","Thermoplasmatales","Thermoplasmata","Euryarchaeota","Archaea"
265072,"GCF_000013705.1",104,26,4,38,1,NA,NA,6,9,204,6,2,2,2,2,NA,NA,1,1,NA,16,2971517,405,"Methylobacillus flagellatus","Methylobacillus","Methylophilaceae","Nitrosomonadales","Betaproteobacteria","Proteobacteria","Bacteria"
264732,"GCF_000013105.1",132,15,NA,18,NA,1,NA,7,12,198,6,1,1,1,1,2,NA,1,NA,NA,13,2628784,1525,"Moorella thermoacetica","Moorella","Thermoanaerobacteraceae","Thermoanaerobacterales","Clostridia","Firmicutes","Bacteria"
262543,"GCF_000019905.1",162,31,NA,25,NA,2,NA,5,18,262,12,1,1,1,NA,2,1,1,NA,NA,19,3040786,332410,"Exiguobacterium sibiricum","Exiguobacterium",NA,"Bacillales","Bacilli","Firmicutes","Bacteria"
265311,"GCF_000008305.1",22,NA,NA,NA,NA,NA,NA,NA,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,793224,2151,"Mesoplasma florum","Mesoplasma","Entomoplasmataceae","Entomoplasmatales","Mollicutes","Tenericutes","Bacteria"
266117,"GCF_000014185.1",167,17,2,19,2,NA,NA,7,28,243,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3225748,49319,"Rubrobacter xylanophilus","Rubrobacter","Rubrobacteraceae","Rubrobacterales","Rubrobacteria","Actinobacteria","Bacteria"
262719,"GCF_000008205.1",4,NA,NA,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,897405,2099,"Mycoplasma hyopneumoniae","Mycoplasma","Mycoplasmataceae","Mycoplasmatales","Mollicutes","Tenericutes","Bacteria"
257363,"GCF_000008045.1",5,4,NA,4,NA,NA,NA,NA,1,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1111496,785,"Rickettsia typhi","Rickettsia","Rickettsiaceae","Rickettsiales","Alphaproteobacteria","Proteobacteria","Bacteria"
266940,"GCF_000017305.1",410,44,NA,40,NA,3,NA,33,26,587,22,2,2,2,2,NA,NA,NA,NA,1,31,4956672,131568,"Kineococcus radiotolerans","Kineococcus","Kineosporiaceae","Kineosporiales","Actinobacteria","Actinobacteria","Bacteria"
269484,"GCF_000012565.1",7,2,1,3,NA,NA,NA,NA,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1315030,944,"Ehrlichia canis","Ehrlichia","Anaplasmataceae","Rickettsiales","Alphaproteobacteria","Proteobacteria","Bacteria"
267748,"GCF_000008365.1",11,NA,NA,NA,NA,NA,NA,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,777079,2118,"Mycoplasma mobile","Mycoplasma","Mycoplasmataceae","Mycoplasmatales","Mollicutes","Tenericutes","Bacteria"
261594,"GCF_000008445.1",294,48,1,47,NA,2,NA,21,25,455,13,NA,1,2,NA,1,NA,NA,NA,NA,17,5503926,1392,"Bacillus anthracis","Bacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
420662,"GCF_000015725.1",196,37,13,50,1,2,NA,10,15,347,14,3,2,1,1,NA,NA,1,1,NA,23,4643639,105560,"Methylibium petroleiphilum","Methylibium",NA,"Burkholderiales","Betaproteobacteria","Proteobacteria","Bacteria"
283942,"GCF_000008465.1",125,21,4,31,NA,3,NA,6,19,232,15,2,1,1,1,1,1,NA,1,NA,23,2839318,135577,"Idiomarina loihiensis","Idiomarina","Idiomarinaceae","Alteromonadales","Gammaproteobacteria","Proteobacteria","Bacteria"
273075,"GCF_000195915.1",44,NA,NA,NA,NA,NA,NA,NA,7,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1564906,2303,"Thermoplasma acidophilum","Thermoplasma","Thermoplasmataceae","Thermoplasmatales","Thermoplasmata","Euryarchaeota","Archaea"
243274,"GCF_000008545.1",66,8,NA,10,NA,NA,NA,3,9,112,7,2,1,1,1,3,NA,1,NA,NA,16,1860725,2336,"Thermotoga maritima","Thermotoga","Thermotogaceae","Thermotogales","Thermotogae","Thermotogae","Bacteria"
279010,"GCF_000011645.1",254,35,1,33,NA,1,NA,15,18,376,11,1,1,1,1,2,1,1,NA,NA,19,4222597,1402,"Bacillus licheniformis","Bacillus","Bacillaceae","Bacillales","Bacilli","Firmicutes","Bacteria"
429009,"GCF_000024605.1",102,13,NA,15,NA,2,NA,5,14,160,3,1,1,1,NA,2,NA,1,NA,NA,9,2157067,42838,"Ammonifex degensii","Ammonifex","Thermoanaerobacteraceae","Thermoanaerobacterales","Clostridia","Firmicutes","Bacteria"
267747,"GCF_000008345.1",88,12,NA,14,NA,NA,NA,5,10,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2560265,1747,"Cutibacterium acnes","Cutibacterium","Propionibacteriaceae","Propionibacteriales","Actinobacteria","Actinobacteria","Bacteria"
292805,"GCF_000008385.1",3,1,1,2,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1080084,80849,"Wolbachia endosymbiont of Brugia malayi","Wolbachia","Anaplasmataceae","Rickettsiales","Alphaproteobacteria","Proteobacteria","Bacteria"
290340,"GCF_000014925.1",381,23,1,22,NA,2,NA,19,20,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5226648,43663,"Paenarthrobacter aurescens","Paenarthrobacter","Micrococcaceae","Micrococcales","Actinobacteria","Actinobacteria","Bacteria"
309800,"GCF_000025685.1",155,23,NA,11,7,NA,NA,NA,53,268,12,2,1,1,1,1,NA,1,NA,NA,19,4012900,2246,"Haloferax volcanii","Haloferax","Haloferacaceae","Haloferacales","Halobacteria","Euryarchaeota","Archaea"
289397,"GCF_000183385.1",6,NA,NA,NA,NA,NA,NA,NA,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1003404,28903,"Mycoplasma bovis","Mycoplasma","Mycoplasmataceae","Mycoplasmatales","Mollicutes","Tenericutes","Bacteria"
123214,"GCF_000021565.1",67,8,NA,13,NA,2,NA,2,12,116,5,1,1,2,1,NA,1,NA,1,NA,12,1983966,309805,"Persephonella marina","Persephonella","Hydrogenothermaceae","Aquificales","Aquificae","Aquificae","Bacteria"
204536,"GCF_000021545.1",38,10,NA,13,NA,2,NA,2,11,84,4,1,1,NA,NA,NA,1,NA,1,NA,8,1640877,309806,"Sulfurihydrogenibium azorense","Sulfurihydrogenibium","Hydrogenothermaceae","Aquificales","Aquificae","Aquificae","Bacteria"
289377,"GCF_000734015.1",46,8,1,17,NA,NA,NA,1,16,103,9,1,1,1,1,NA,NA,NA,NA,1,14,1764045,1741,"Thermodesulfobacterium commune","Thermodesulfobacterium","Thermodesulfobacteriaceae","Thermodesulfobacteriales","Thermodesulfobacteria","Thermodesulfobacteria","Bacteria"
290318,"GCF_000016085.1",30,4,5,7,NA,NA,NA,4,12,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1966858,1094,"Chlorobium phaeovibrioides","Chlorobium","Chlorobiaceae","Chlorobiales","Chlorobia","Chlorobi","Bacteria"
331678,"GCF_000020545.1",48,2,5,4,NA,1,NA,5,13,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2736403,1096,"Chlorobium phaeobacteroides","Chlorobium","Chlorobiaceae","Chlorobiales","Chlorobia","Chlorobi","Bacteria"
290398,"GCF_000055785.1",207,16,4,28,NA,2,NA,4,16,295,13,1,1,1,1,NA,NA,NA,1,NA,18,3696649,158080,"Chromohalobacter salexigens","Chromohalobacter","Halomonadaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria"
290512,"GCF_000020625.1",39,2,5,7,1,NA,NA,5,20,80,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2579695,1102,"Prosthecochloris aestuarii","Prosthecochloris","Chlorobiaceae","Chlorobiales","Chlorobia","Chlorobi","Bacteria"
177439,"GCF_000025945.1",93,14,14,30,1,4,NA,1,16,202,20,2,1,2,3,1,NA,NA,NA,NA,29,3659634,84980,"Desulfotalea psychrophila","Desulfotalea","Desulfobulbaceae","Desulfobacterales","Deltaproteobacteria","Proteobacteria","Bacteria"
293613,"GCF_000014345.1",5,3,NA,4,NA,NA,NA,NA,1,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1159772,788,"Rickettsia canadensis","Rickettsia","Rickettsiaceae","Rickettsiales","Alphaproteobacteria","Proteobacteria","Bacteria"
293614,"GCF_000018205.1",9,3,NA,4,NA,NA,NA,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1231060,786,"Rickettsia akari","Rickettsia","Rickettsiaceae","Rickettsiales","Alphaproteobacteria","Proteobacteria","Bacteria"
312309,"GCF_000011805.1",245,21,15,35,NA,3,NA,6,20,399,43,2,1,1,1,1,3,NA,1,1,54,4273718,668,"Aliivibrio fischeri","Aliivibrio","Vibrionaceae","Vibrionales","Gammaproteobacteria","Proteobacteria","Bacteria"
292459,"GCF_000009905.1",113,26,1,33,NA,1,NA,24,18,240,13,3,1,1,1,3,NA,1,NA,1,24,3566135,2734,"Symbiobacterium thermophilum","Symbiobacterium","Symbiobacteriaceae","Clostridiales","Clostridia","Firmicutes","Bacteria"
329726,"GCF_000018105.1",302,46,34,98,11,6,NA,16,39,570,6,6,4,NA,1,NA,1,NA,NA,NA,18,8361599,155978,"Acaryochloris marina","Acaryochloris","Acaryochloridaceae","Synechococcales",NA,"Cyanobacteria","Bacteria"
393595,"GCF_000009365.1",110,17,11,31,NA,2,NA,3,17,199,1,2,1,2,2,NA,NA,NA,NA,NA,8,3120143,59754,"Alcanivorax borkumensis","Alcanivorax","Alcanivoracaceae","Oceanospirillales","Gammaproteobacteria","Proteobacteria","Bacteria"
